pointid,Project,Block,Point,Year,Date,StartTime,Observer,DOY
ORBBS_602_5,ORBBS,602,5,1996,5/7/1996,6:54,"Matsuoka, Steve M",128
ORBBS_602_5,ORBBS,602,5,1995,5/11/1995,6:57,"Matsuoka, Steve M",131
ORBBS_602_5,ORBBS,602,5,1993,5/20/1993,6:57,"Handel, Colleen M",140
ORBBS_602_5,ORBBS,602,5,1993,5/14/1993,7:04,"Matsuoka, Steve M",134
ORBBS_602_5,ORBBS,602,5,1994,5/17/1994,7:16,"Handel, Colleen M",137
ORBBS_602_5,ORBBS,602,5,1993,5/7/1993,7:19,"Matsuoka, Steve M",127
ORBBS_602_5,ORBBS,602,5,1994,5/5/1994,7:27,"Handel, Colleen M",125
ORBBS_602_5,ORBBS,602,5,1994,5/13/1994,7:46,"Handel, Colleen M",133
ORBBS_602_11,ORBBS,602,11,2001,6/15/2001,7:38,"Cotter, Paul A",166
ORBBS_602_11,ORBBS,602,11,2002,6/18/2002,7:14,"Cotter, Paul A",169
ORBBS_602_11,ORBBS,602,11,2004,6/16/2004,9:53,"Handel, Colleen M",168
ORBBS_602_11,ORBBS,602,11,2006,6/14/2006,10:26,"Handel, Colleen M",165
ORBBS_602_11,ORBBS,602,11,2008,6/19/2008,10:25,"Handel, Colleen M",171
ORBBS_602_11,ORBBS,602,11,2010,6/14/2010,9:36,"Handel, Colleen M",165
ORBBS_602_11,ORBBS,602,11,2012,6/18/2012,10:00,"Handel, Colleen M",170
ORBBS_602_11,ORBBS,602,11,2013,6/20/2013,10:40,"Handel, Colleen M",171
ORBBS_602_11,ORBBS,602,11,2014,6/16/2014,9:05,"Handel, Colleen M",167
ORBBS_602_11,ORBBS,602,11,2016,6/15/2016,8:04,"Pajot, Lisa M",167
ORBBS_602_11,ORBBS,602,11,2018,6/20/2018,9:46,"Handel, Colleen M",171
ORBBS_602_11,ORBBS,602,11,2020,6/17/2020,8:51,"Handel, Colleen M",169
ORBBS_602_11,ORBBS,602,11,1996,6/22/1996,6:38,"Scott, Hustace  H",174
ORBBS_602_11,ORBBS,602,11,1995,6/28/1995,6:52,"deZeeuw, Maureen L",179
ORBBS_602_11,ORBBS,602,11,1995,6/15/1995,7:20,"Matsuoka, Steve M",166
ORBBS_602_11,ORBBS,602,11,1995,6/2/1995,7:24,"Sotak, Diane L",153
ORBBS_602_11,ORBBS,602,11,1994,6/27/1994,7:26,"Handel, Colleen M",178
ORBBS_602_11,ORBBS,602,11,1999,6/17/1999,7:32,"Matsuoka, Steve M",168
ORBBS_602_11,ORBBS,602,11,1993,6/26/1993,7:38,JDMason,177
ORBBS_602_11,ORBBS,602,11,1996,6/17/1996,7:44,"Matsuoka, Steve M",169
ORBBS_602_11,ORBBS,602,11,1994,5/31/1994,7:45,"Ricketts, Julia C",151
ORBBS_602_11,ORBBS,602,11,1994,6/15/1994,7:51,"Krajcirik, Lisa M",166
ORBBS_602_11,ORBBS,602,11,1995,5/22/1995,7:59,"Matsuoka, Steve M",142
ORBBS_602_11,ORBBS,602,11,1995,5/27/1995,7:59,"Matsuoka, Steve M",147
ORBBS_602_11,ORBBS,602,11,2000,6/16/2000,8:03,"Handel, Colleen M",168
ORBBS_602_11,ORBBS,602,11,1993,5/24/1993,8:06,"Matsuoka, Steve M",144
ORBBS_602_11,ORBBS,602,11,1994,5/24/1994,8:12,"Handel, Colleen M",144
ORBBS_602_11,ORBBS,602,11,1996,5/28/1996,8:14,"Matsuoka, Steve M",149
ORBBS_602_11,ORBBS,602,11,1996,5/22/1996,8:18,"Matsuoka, Steve M",143
ORBBS_602_11,ORBBS,602,11,1996,5/13/1996,8:21,"Matsuoka, Steve M",134
ORBBS_602_11,ORBBS,602,11,1996,5/18/1996,8:21,"Matsuoka, Steve M",139
ORBBS_602_11,ORBBS,602,11,1993,6/4/1993,8:21,JDMason,155
ORBBS_602_11,ORBBS,602,11,1995,5/16/1995,8:26,"Matsuoka, Steve M",136
ORBBS_602_11,ORBBS,602,11,1997,6/22/1997,8:26,"Handel, Colleen M",173
ORBBS_602_11,ORBBS,602,11,1995,5/8/1995,8:30,"Matsuoka, Steve M",128
ORBBS_602_11,ORBBS,602,11,1993,5/28/1993,8:32,"Matsuoka, Steve M",148
ORBBS_602_11,ORBBS,602,11,1993,6/17/1993,8:32,"Matsuoka, Steve M",168
ORBBS_602_11,ORBBS,602,11,1996,5/7/1996,8:35,"Matsuoka, Steve M",128
ORBBS_602_11,ORBBS,602,11,1995,5/11/1995,8:40,"Matsuoka, Steve M",131
ORBBS_602_11,ORBBS,602,11,1996,6/9/1996,8:42,"Handel, Colleen M",161
ORBBS_602_11,ORBBS,602,11,1993,5/14/1993,8:42,"Matsuoka, Steve M",134
ORBBS_602_11,ORBBS,602,11,1993,5/7/1993,9:07,"Matsuoka, Steve M",127
ORBBS_602_11,ORBBS,602,11,1998,6/17/1998,9:11,"Handel, Colleen M",168
ORBBS_602_11,ORBBS,602,11,1998,6/17/1998,9:11,"Troyer, Janice K",168
ORBBS_602_11,ORBBS,602,11,1994,5/9/1994,9:15,"Handel, Colleen M",129
ORBBS_602_11,ORBBS,602,11,1994,5/27/1994,9:15,"Handel, Colleen M",147
ORBBS_602_11,ORBBS,602,11,1994,5/5/1994,9:20,"Handel, Colleen M",125
ORBBS_602_11,ORBBS,602,11,1993,5/20/1993,9:29,"Handel, Colleen M",140
ORBBS_602_11,ORBBS,602,11,1994,5/13/1994,9:38,"Handel, Colleen M",133
ORBBS_602_11,ORBBS,602,11,1994,5/17/1994,9:39,"Handel, Colleen M",137
ORBBS_602_4,ORBBS,602,4,2001,6/15/2001,5:42,"Cotter, Paul A",166
ORBBS_602_4,ORBBS,602,4,2002,6/18/2002,5:28,"Cotter, Paul A",169
ORBBS_602_4,ORBBS,602,4,2004,6/16/2004,6:45,"Handel, Colleen M",168
ORBBS_602_4,ORBBS,602,4,2006,6/14/2006,6:50,"Handel, Colleen M",165
ORBBS_602_4,ORBBS,602,4,2008,6/19/2008,6:35,"Handel, Colleen M",171
ORBBS_602_4,ORBBS,602,4,2010,6/14/2010,6:13,"Handel, Colleen M",165
ORBBS_602_4,ORBBS,602,4,2012,6/18/2012,6:46,"Handel, Colleen M",170
ORBBS_602_4,ORBBS,602,4,2013,6/20/2013,7:11,"Handel, Colleen M",171
ORBBS_602_4,ORBBS,602,4,2014,6/16/2014,6:03,"Handel, Colleen M",167
ORBBS_602_4,ORBBS,602,4,2016,6/15/2016,5:44,"Pajot, Lisa M",167
ORBBS_602_4,ORBBS,602,4,2018,6/20/2018,6:20,"Handel, Colleen M",171
ORBBS_602_4,ORBBS,602,4,2020,6/17/2020,6:18,"Handel, Colleen M",169
ORBBS_602_4,ORBBS,602,4,1996,6/22/1996,5:10,"Scott, Hustace  H",174
ORBBS_602_4,ORBBS,602,4,1995,6/28/1995,5:11,"deZeeuw, Maureen L",179
ORBBS_602_4,ORBBS,602,4,1994,6/15/1994,5:28,"Krajcirik, Lisa M",166
ORBBS_602_4,ORBBS,602,4,1994,6/27/1994,5:29,"Handel, Colleen M",178
ORBBS_602_4,ORBBS,602,4,1995,6/15/1995,5:31,"Matsuoka, Steve M",166
ORBBS_602_4,ORBBS,602,4,1999,6/17/1999,5:38,"Matsuoka, Steve M",168
ORBBS_602_4,ORBBS,602,4,1996,6/17/1996,5:38,"Matsuoka, Steve M",169
ORBBS_602_4,ORBBS,602,4,1995,6/2/1995,5:43,"Sotak, Diane L",153
ORBBS_602_4,ORBBS,602,4,1997,6/22/1997,5:44,"Handel, Colleen M",173
ORBBS_602_4,ORBBS,602,4,1994,5/31/1994,5:45,"Ricketts, Julia C",151
ORBBS_602_4,ORBBS,602,4,1998,6/17/1998,5:53,"Handel, Colleen M",168
ORBBS_602_4,ORBBS,602,4,1998,6/17/1998,5:53,"Troyer, Janice K",168
ORBBS_602_4,ORBBS,602,4,1996,5/28/1996,5:53,"Matsuoka, Steve M",149
ORBBS_602_4,ORBBS,602,4,1993,6/17/1993,5:54,"Matsuoka, Steve M",168
ORBBS_602_4,ORBBS,602,4,2000,6/16/2000,5:57,"Handel, Colleen M",168
ORBBS_602_4,ORBBS,602,4,1995,5/27/1995,5:59,"Matsuoka, Steve M",147
ORBBS_602_4,ORBBS,602,4,1993,6/26/1993,6:00,JDMason,177
ORBBS_602_4,ORBBS,602,4,1993,5/24/1993,6:05,"Matsuoka, Steve M",144
ORBBS_602_4,ORBBS,602,4,1994,5/24/1994,6:06,"Handel, Colleen M",144
ORBBS_602_4,ORBBS,602,4,1996,6/9/1996,6:09,"Handel, Colleen M",161
ORBBS_602_4,ORBBS,602,4,1993,6/4/1993,6:11,JDMason,155
ORBBS_602_4,ORBBS,602,4,1995,5/22/1995,6:12,"Matsuoka, Steve M",142
ORBBS_602_4,ORBBS,602,4,1996,5/22/1996,6:15,"Matsuoka, Steve M",143
ORBBS_602_4,ORBBS,602,4,1993,5/28/1993,6:15,"Matsuoka, Steve M",148
ORBBS_602_4,ORBBS,602,4,1994,5/27/1994,6:17,"Handel, Colleen M",147
ORBBS_602_4,ORBBS,602,4,1995,5/16/1995,6:17,"Matsuoka, Steve M",136
ORBBS_602_4,ORBBS,602,4,1996,5/18/1996,6:18,"Matsuoka, Steve M",139
ORBBS_602_4,ORBBS,602,4,1996,5/13/1996,6:25,"Matsuoka, Steve M",134
ORBBS_602_4,ORBBS,602,4,1995,5/8/1995,6:29,"Matsuoka, Steve M",128
ORBBS_602_4,ORBBS,602,4,1994,5/9/1994,6:30,"Handel, Colleen M",129
ORBBS_602_4,ORBBS,602,4,1996,5/7/1996,6:34,"Matsuoka, Steve M",128
ORBBS_602_4,ORBBS,602,4,1993,5/20/1993,6:38,"Handel, Colleen M",140
ORBBS_602_4,ORBBS,602,4,1995,5/11/1995,6:43,"Matsuoka, Steve M",131
ORBBS_602_4,ORBBS,602,4,1993,5/14/1993,6:46,"Matsuoka, Steve M",134
ORBBS_602_4,ORBBS,602,4,1994,5/17/1994,7:02,"Handel, Colleen M",137
ORBBS_602_4,ORBBS,602,4,1993,5/7/1993,7:06,"Matsuoka, Steve M",127
ORBBS_602_4,ORBBS,602,4,1994,5/5/1994,7:12,"Handel, Colleen M",125
ORBBS_602_4,ORBBS,602,4,1994,5/13/1994,7:26,"Handel, Colleen M",133
ORBBS_613_10,ORBBS,613,10,2001,6/21/2001,7:06,"Cotter, Paul A",172
ORBBS_613_10,ORBBS,613,10,2002,6/25/2002,6:39,"Cotter, Paul A",176
ORBBS_613_10,ORBBS,613,10,2006,6/22/2006,7:40,"Van Hemert, Caroline R",173
ORBBS_613_10,ORBBS,613,10,2008,6/24/2008,8:04,"Pajot, Lisa M",176
ORBBS_613_10,ORBBS,613,10,2009,6/26/2009,8:59,"Handel, Colleen M",177
ORBBS_613_10,ORBBS,613,10,2010,6/24/2010,8:00,"Pajot, Lisa M",175
ORBBS_613_10,ORBBS,613,10,2011,6/17/2011,7:58,"Pajot, Lisa M",168
ORBBS_613_10,ORBBS,613,10,2011,6/22/2011,7:41,"Pajot, Lisa M",173
ORBBS_613_10,ORBBS,613,10,2013,6/21/2013,7:30,"Pajot, Lisa M",172
ORBBS_613_10,ORBBS,613,10,2015,6/21/2015,8:07,"Pajot, Lisa M",172
ORBBS_613_10,ORBBS,613,10,2016,6/22/2016,7:45,"Pajot, Lisa M",174
ORBBS_613_10,ORBBS,613,10,2018,6/21/2018,7:36,"Pajot, Lisa M",172
ORBBS_613_10,ORBBS,613,10,2020,6/20/2020,7:44,"Pajot, Lisa M",172
ORBBS_613_10,ORBBS,613,10,2000,6/22/2000,7:12,"Pajot, Lisa M",174
ORBBS_613_10,ORBBS,613,10,1994,6/22/1994,7:34,"Matsuoka, Steve M",173
ORBBS_613_10,ORBBS,613,10,1996,6/19/1996,7:46,"Matsuoka, Steve M",171
ORBBS_613_10,ORBBS,613,10,1995,6/19/1995,8:00,"Matsuoka, Steve M",170
ORBBS_613_10,ORBBS,613,10,1999,6/21/1999,8:17,"Matsuoka, Steve M",172
ORBBS_613_10,ORBBS,613,10,1993,6/21/1993,8:26,"Matsuoka, Steve M",172
ORBBS_613_10,ORBBS,613,10,1997,6/23/1997,8:38,"Handel, Colleen M",174
ORBBS_613_10,ORBBS,613,10,1998,6/23/1998,8:46,"Handel, Colleen M",174
ORBBS_613_11,ORBBS,613,11,2001,6/21/2001,7:16,"Cotter, Paul A",172
ORBBS_613_11,ORBBS,613,11,2002,6/25/2002,6:51,"Cotter, Paul A",176
ORBBS_613_11,ORBBS,613,11,2006,6/22/2006,7:56,"Van Hemert, Caroline R",173
ORBBS_613_11,ORBBS,613,11,2008,6/24/2008,8:18,"Pajot, Lisa M",176
ORBBS_613_11,ORBBS,613,11,2009,6/26/2009,9:13,"Handel, Colleen M",177
ORBBS_613_11,ORBBS,613,11,2010,6/24/2010,8:14,"Pajot, Lisa M",175
ORBBS_613_11,ORBBS,613,11,2011,6/17/2011,8:17,"Pajot, Lisa M",168
ORBBS_613_11,ORBBS,613,11,2011,6/22/2011,8:00,"Pajot, Lisa M",173
ORBBS_613_11,ORBBS,613,11,2013,6/21/2013,7:44,"Pajot, Lisa M",172
ORBBS_613_11,ORBBS,613,11,2015,6/21/2015,8:21,"Pajot, Lisa M",172
ORBBS_613_11,ORBBS,613,11,2016,6/22/2016,8:01,"Pajot, Lisa M",174
ORBBS_613_11,ORBBS,613,11,2018,6/21/2018,7:50,"Pajot, Lisa M",172
ORBBS_613_11,ORBBS,613,11,2020,6/20/2020,7:57,"Pajot, Lisa M",172
ORBBS_613_11,ORBBS,613,11,2000,6/22/2000,7:31,"Pajot, Lisa M",174
ORBBS_613_11,ORBBS,613,11,1994,6/22/1994,7:49,"Matsuoka, Steve M",173
ORBBS_613_11,ORBBS,613,11,1996,6/19/1996,7:59,"Matsuoka, Steve M",171
ORBBS_613_11,ORBBS,613,11,1995,6/19/1995,8:15,"Matsuoka, Steve M",170
ORBBS_613_11,ORBBS,613,11,1999,6/21/1999,8:40,"Matsuoka, Steve M",172
ORBBS_613_11,ORBBS,613,11,1993,6/21/1993,8:45,"Matsuoka, Steve M",172
ORBBS_613_11,ORBBS,613,11,1997,6/23/1997,8:59,"Handel, Colleen M",174
ORBBS_613_11,ORBBS,613,11,1998,6/23/1998,9:12,"Handel, Colleen M",174
ORBBS_613_9,ORBBS,613,9,2001,6/21/2001,6:53,"Cotter, Paul A",172
ORBBS_613_9,ORBBS,613,9,2002,6/25/2002,6:24,"Cotter, Paul A",176
ORBBS_613_9,ORBBS,613,9,2006,6/22/2006,7:16,"Van Hemert, Caroline R",173
ORBBS_613_9,ORBBS,613,9,2008,6/24/2008,7:40,"Pajot, Lisa M",176
ORBBS_613_9,ORBBS,613,9,2009,6/26/2009,8:36,"Handel, Colleen M",177
ORBBS_613_9,ORBBS,613,9,2010,6/24/2010,7:38,"Pajot, Lisa M",175
ORBBS_613_9,ORBBS,613,9,2011,6/17/2011,7:38,"Pajot, Lisa M",168
ORBBS_613_9,ORBBS,613,9,2011,6/22/2011,7:19,"Pajot, Lisa M",173
ORBBS_613_9,ORBBS,613,9,2013,6/21/2013,7:10,"Pajot, Lisa M",172
ORBBS_613_9,ORBBS,613,9,2015,6/21/2015,7:48,"Pajot, Lisa M",172
ORBBS_613_9,ORBBS,613,9,2016,6/22/2016,7:18,"Pajot, Lisa M",174
ORBBS_613_9,ORBBS,613,9,2018,6/21/2018,7:17,"Pajot, Lisa M",172
ORBBS_613_9,ORBBS,613,9,2020,6/20/2020,7:25,"Pajot, Lisa M",172
ORBBS_613_9,ORBBS,613,9,2000,6/22/2000,6:51,"Pajot, Lisa M",174
ORBBS_613_9,ORBBS,613,9,1994,6/22/1994,7:15,"Matsuoka, Steve M",173
ORBBS_613_9,ORBBS,613,9,1996,6/19/1996,7:28,"Matsuoka, Steve M",171
ORBBS_613_9,ORBBS,613,9,1999,6/21/1999,7:37,"Matsuoka, Steve M",172
ORBBS_613_9,ORBBS,613,9,1995,6/19/1995,7:44,"Matsuoka, Steve M",170
ORBBS_613_9,ORBBS,613,9,1993,6/21/1993,8:05,"Matsuoka, Steve M",172
ORBBS_613_9,ORBBS,613,9,1997,6/23/1997,8:14,"Handel, Colleen M",174
ORBBS_613_9,ORBBS,613,9,1998,6/23/1998,8:24,"Handel, Colleen M",174
ORBBS_601_2,ORBBS,601,2,2001,6/12/2001,5:05,"Cotter, Paul A",163
ORBBS_601_2,ORBBS,601,2,2002,6/19/2002,4:41,"Cotter, Paul A",170
ORBBS_601_2,ORBBS,601,2,2004,6/11/2004,5:46,"Handel, Colleen M",163
ORBBS_601_2,ORBBS,601,2,2006,6/17/2006,5:01,"Van Hemert, Caroline R",168
ORBBS_601_2,ORBBS,601,2,2008,6/17/2008,5:23,"Handel, Colleen M",169
ORBBS_601_2,ORBBS,601,2,2010,6/10/2010,5:08,"Handel, Colleen M",161
ORBBS_601_2,ORBBS,601,2,2012,6/11/2012,5:52,"Handel, Colleen M",163
ORBBS_601_2,ORBBS,601,2,2014,6/12/2014,5:09,"Handel, Colleen M",163
ORBBS_601_2,ORBBS,601,2,2016,6/11/2016,5:09,"Pajot, Lisa M",163
ORBBS_601_2,ORBBS,601,2,2018,6/14/2018,5:22,"Handel, Colleen M",165
ORBBS_601_2,ORBBS,601,2,2020,6/15/2020,5:14,"Handel, Colleen M",167
ORBBS_601_2,ORBBS,601,2,1999,6/14/1999,4:39,"Handel, Colleen M",165
ORBBS_601_2,ORBBS,601,2,1996,6/16/1996,4:39,"Ricketts, Julia C",168
ORBBS_601_2,ORBBS,601,2,1995,6/28/1995,4:41,"Sotak, Diane L",179
ORBBS_601_2,ORBBS,601,2,1996,6/21/1996,4:46,"Handel, Colleen M",173
ORBBS_601_2,ORBBS,601,2,1994,6/26/1994,4:47,"Handel, Colleen M",177
ORBBS_601_2,ORBBS,601,2,1994,7/1/1994,4:50,"Ricketts, Julia C",182
ORBBS_601_2,ORBBS,601,2,1994,6/15/1994,4:58,"Ricketts, Julia C",166
ORBBS_601_2,ORBBS,601,2,1995,5/29/1995,4:58,"Ricketts, Julia C",149
ORBBS_601_2,ORBBS,601,2,1994,6/2/1994,5:01,"deZeeuw, Maureen L",153
ORBBS_601_2,ORBBS,601,2,1993,6/24/1993,5:01,"deZeeuw, Maureen L",175
ORBBS_601_2,ORBBS,601,2,1995,6/3/1995,5:02,"Matsuoka, Steve M",154
ORBBS_601_2,ORBBS,601,2,1993,7/1/1993,5:02,"deZeeuw, Maureen L",182
ORBBS_601_2,ORBBS,601,2,1996,5/30/1996,5:05,"Ricketts, Julia C",151
ORBBS_601_2,ORBBS,601,2,1994,5/29/1994,5:07,"Ricketts, Julia C",149
ORBBS_601_2,ORBBS,601,2,1995,6/13/1995,5:11,"Ricketts, Julia C",164
ORBBS_601_2,ORBBS,601,2,1996,5/24/1996,5:15,"Ricketts, Julia C",145
ORBBS_601_2,ORBBS,601,2,1993,6/10/1993,5:17,"Ricketts, Julia C",161
ORBBS_601_2,ORBBS,601,2,1996,5/20/1996,5:19,"Ricketts, Julia C",141
ORBBS_601_2,ORBBS,601,2,1995,5/22/1995,5:21,"Ricketts, Julia C",142
ORBBS_601_2,ORBBS,601,2,1993,6/2/1993,5:21,"Matsuoka, Steve M",153
ORBBS_601_2,ORBBS,601,2,1998,6/10/1998,5:22,"Handel, Colleen M",161
ORBBS_601_2,ORBBS,601,2,1998,6/10/1998,5:22,"Parkinson, Kristina A",161
ORBBS_601_2,ORBBS,601,2,1998,6/10/1998,5:22,"Brelsford, Alan T",161
ORBBS_601_2,ORBBS,601,2,1996,6/5/1996,5:22,"Matsuoka, Steve M",157
ORBBS_601_2,ORBBS,601,2,1997,6/11/1997,5:25,"Handel, Colleen M",162
ORBBS_601_2,ORBBS,601,2,1994,5/24/1994,5:26,"Ricketts, Julia C",144
ORBBS_601_2,ORBBS,601,2,1995,5/16/1995,5:31,"Ricketts, Julia C",136
ORBBS_601_2,ORBBS,601,2,1996,5/14/1996,5:38,"Ricketts, Julia C",135
ORBBS_601_2,ORBBS,601,2,1993,5/28/1993,5:43,"Ricketts, Julia C",148
ORBBS_601_2,ORBBS,601,2,1994,5/17/1994,5:44,"Ricketts, Julia C",137
ORBBS_601_2,ORBBS,601,2,1993,5/23/1993,5:45,"Ricketts, Julia C",143
ORBBS_601_2,ORBBS,601,2,1995,5/11/1995,5:52,"Ricketts, Julia C",131
ORBBS_601_2,ORBBS,601,2,1996,5/9/1996,5:54,"Ricketts, Julia C",130
ORBBS_601_2,ORBBS,601,2,1993,5/18/1993,5:58,"Ricketts, Julia C",138
ORBBS_601_2,ORBBS,601,2,1995,5/8/1995,6:01,"Ricketts, Julia C",128
ORBBS_601_2,ORBBS,601,2,1993,5/14/1993,6:02,"Ricketts, Julia C",134
ORBBS_601_2,ORBBS,601,2,1994,5/12/1994,6:07,"Ricketts, Julia C",132
ORBBS_601_2,ORBBS,601,2,1993,5/10/1993,6:10,"Ricketts, Julia C",130
ORBBS_601_2,ORBBS,601,2,2000,6/15/2000,6:12,"Handel, Colleen M",167
ORBBS_601_2,ORBBS,601,2,1994,5/9/1994,6:25,"Ricketts, Julia C",129
ORBBS_602_12,ORBBS,602,12,2001,6/15/2001,7:49,"Cotter, Paul A",166
ORBBS_602_12,ORBBS,602,12,2002,6/18/2002,7:28,"Cotter, Paul A",169
ORBBS_602_12,ORBBS,602,12,2004,6/16/2004,10:14,"Handel, Colleen M",168
ORBBS_602_12,ORBBS,602,12,2006,6/14/2006,10:49,"Handel, Colleen M",165
ORBBS_602_12,ORBBS,602,12,2008,6/19/2008,10:52,"Handel, Colleen M",171
ORBBS_602_12,ORBBS,602,12,2010,6/14/2010,10:01,"Handel, Colleen M",165
ORBBS_602_12,ORBBS,602,12,2012,6/18/2012,10:24,"Handel, Colleen M",170
ORBBS_602_12,ORBBS,602,12,2013,6/20/2013,11:09,"Handel, Colleen M",171
ORBBS_602_12,ORBBS,602,12,2014,6/16/2014,9:27,"Handel, Colleen M",167
ORBBS_602_12,ORBBS,602,12,2016,6/15/2016,8:20,"Pajot, Lisa M",167
ORBBS_602_12,ORBBS,602,12,2018,6/20/2018,10:12,"Handel, Colleen M",171
ORBBS_602_12,ORBBS,602,12,2020,6/17/2020,9:11,"Handel, Colleen M",169
ORBBS_602_12,ORBBS,602,12,1996,6/22/1996,6:50,"Scott, Hustace  H",174
ORBBS_602_12,ORBBS,602,12,1995,6/28/1995,7:03,"deZeeuw, Maureen L",179
ORBBS_602_12,ORBBS,602,12,1995,6/15/1995,7:31,"Matsuoka, Steve M",166
ORBBS_602_12,ORBBS,602,12,1995,6/2/1995,7:37,"Sotak, Diane L",153
ORBBS_602_12,ORBBS,602,12,1994,6/27/1994,7:40,"Handel, Colleen M",178
ORBBS_602_12,ORBBS,602,12,1999,6/17/1999,7:49,"Matsuoka, Steve M",168
ORBBS_602_12,ORBBS,602,12,1993,6/26/1993,7:50,JDMason,177
ORBBS_602_12,ORBBS,602,12,1994,5/31/1994,7:56,"Ricketts, Julia C",151
ORBBS_602_12,ORBBS,602,12,1996,6/17/1996,7:56,"Matsuoka, Steve M",169
ORBBS_602_12,ORBBS,602,12,1994,6/15/1994,8:09,"Krajcirik, Lisa M",166
ORBBS_602_12,ORBBS,602,12,1995,5/27/1995,8:12,"Matsuoka, Steve M",147
ORBBS_602_12,ORBBS,602,12,1995,5/22/1995,8:14,"Matsuoka, Steve M",142
ORBBS_602_12,ORBBS,602,12,2000,6/16/2000,8:21,"Handel, Colleen M",168
ORBBS_602_12,ORBBS,602,12,1993,5/24/1993,8:23,"Matsuoka, Steve M",144
ORBBS_602_12,ORBBS,602,12,1994,5/24/1994,8:25,"Handel, Colleen M",144
ORBBS_602_12,ORBBS,602,12,1996,5/28/1996,8:32,"Matsuoka, Steve M",149
ORBBS_602_12,ORBBS,602,12,1996,5/13/1996,8:33,"Matsuoka, Steve M",134
ORBBS_602_12,ORBBS,602,12,1996,5/22/1996,8:33,"Matsuoka, Steve M",143
ORBBS_602_12,ORBBS,602,12,1993,6/4/1993,8:36,JDMason,155
ORBBS_602_12,ORBBS,602,12,1995,5/16/1995,8:38,"Matsuoka, Steve M",136
ORBBS_602_12,ORBBS,602,12,1996,5/18/1996,8:39,"Matsuoka, Steve M",139
ORBBS_602_12,ORBBS,602,12,1995,5/8/1995,8:42,"Matsuoka, Steve M",128
ORBBS_602_12,ORBBS,602,12,1997,6/22/1997,8:42,"Handel, Colleen M",173
ORBBS_602_12,ORBBS,602,12,1993,6/17/1993,8:44,"Matsuoka, Steve M",168
ORBBS_602_12,ORBBS,602,12,1996,5/7/1996,8:45,"Matsuoka, Steve M",128
ORBBS_602_12,ORBBS,602,12,1993,5/28/1993,8:49,"Matsuoka, Steve M",148
ORBBS_602_12,ORBBS,602,12,1993,5/14/1993,8:55,"Matsuoka, Steve M",134
ORBBS_602_12,ORBBS,602,12,1996,6/9/1996,8:57,"Handel, Colleen M",161
ORBBS_602_12,ORBBS,602,12,1995,5/11/1995,8:57,"Matsuoka, Steve M",131
ORBBS_602_12,ORBBS,602,12,1993,5/7/1993,9:20,"Matsuoka, Steve M",127
ORBBS_602_12,ORBBS,602,12,1994,5/9/1994,9:29,"Handel, Colleen M",129
ORBBS_602_12,ORBBS,602,12,1994,5/27/1994,9:30,"Handel, Colleen M",147
ORBBS_602_12,ORBBS,602,12,1998,6/17/1998,9:39,"Handel, Colleen M",168
ORBBS_602_12,ORBBS,602,12,1998,6/17/1998,9:39,"Troyer, Janice K",168
ORBBS_602_12,ORBBS,602,12,1993,5/20/1993,9:44,"Handel, Colleen M",140
ORBBS_602_12,ORBBS,602,12,1994,5/5/1994,9:51,"Handel, Colleen M",125
ORBBS_602_12,ORBBS,602,12,1994,5/13/1994,9:58,"Handel, Colleen M",133
ORBBS_602_12,ORBBS,602,12,1994,5/17/1994,10:06,"Handel, Colleen M",137
ORBBS_602_3,ORBBS,602,3,2001,6/15/2001,5:30,"Cotter, Paul A",166
ORBBS_602_3,ORBBS,602,3,2002,6/18/2002,5:15,"Cotter, Paul A",169
ORBBS_602_3,ORBBS,602,3,2004,6/16/2004,6:12,"Handel, Colleen M",168
ORBBS_602_3,ORBBS,602,3,2006,6/14/2006,6:25,"Handel, Colleen M",165
ORBBS_602_3,ORBBS,602,3,2008,6/19/2008,6:11,"Handel, Colleen M",171
ORBBS_602_3,ORBBS,602,3,2010,6/14/2010,5:50,"Handel, Colleen M",165
ORBBS_602_3,ORBBS,602,3,2012,6/18/2012,6:21,"Handel, Colleen M",170
ORBBS_602_3,ORBBS,602,3,2013,6/20/2013,6:49,"Handel, Colleen M",171
ORBBS_602_3,ORBBS,602,3,2014,6/16/2014,5:43,"Handel, Colleen M",167
ORBBS_602_3,ORBBS,602,3,2016,6/15/2016,5:21,"Pajot, Lisa M",167
ORBBS_602_3,ORBBS,602,3,2018,6/20/2018,6:01,"Handel, Colleen M",171
ORBBS_602_3,ORBBS,602,3,2020,6/17/2020,5:48,"Handel, Colleen M",169
ORBBS_602_3,ORBBS,602,3,1995,6/28/1995,4:55,"deZeeuw, Maureen L",179
ORBBS_602_3,ORBBS,602,3,1996,6/22/1996,5:01,"Scott, Hustace  H",174
ORBBS_602_3,ORBBS,602,3,1995,6/15/1995,5:13,"Matsuoka, Steve M",166
ORBBS_602_3,ORBBS,602,3,1994,6/15/1994,5:16,"Krajcirik, Lisa M",166
ORBBS_602_3,ORBBS,602,3,1994,6/27/1994,5:17,"Handel, Colleen M",178
ORBBS_602_3,ORBBS,602,3,1996,6/17/1996,5:20,"Matsuoka, Steve M",169
ORBBS_602_3,ORBBS,602,3,1997,6/22/1997,5:22,"Handel, Colleen M",173
ORBBS_602_3,ORBBS,602,3,1999,6/17/1999,5:23,"Matsuoka, Steve M",168
